node_index,depth,left_rank,right_rank,weight,color
1024,10,1,1,1,10
512,9,2,2,1,9
256,8,3,4,2,8
128,7,5,14,10,7
64,6,15,33,19,6
32,5,34,66,33,5
16,4,67,127,61,4
8,3,128,253,126,3
4,2,254,510,257,2
2,1,511,999,489,1
1025,10,0,0,1,10
513,9,0,1,2,9
514,9,4,4,1,9
257,8,0,2,3,8
515,9,3,3,1,9
1034,10,6,7,2,9
258,8,8,14,7,8
129,7,0,4,5,7
2070,11,7,7,1,10
1035,10,5,5,1,9
2071,11,6,6,1,10
8304,13,9,10,2,11
2076,11,11,12,2,10
1038,10,13,14,2,9
259,8,5,7,3,8
132890,17,10,10,1,12
8305,13,8,8,1,11
132891,17,9,9,1,12
8310,13,12,12,1,11
2077,11,8,10,3,10
8311,13,11,11,1,11
4158,12,14,14,1,10
1039,10,8,12,5,9
4159,12,13,13,1,10
1040,10,16,16,1,10
520,9,17,22,6,9
260,8,23,26,4,8
130,7,27,33,7,7
65,6,0,14,15,6
1041,10,15,15,1,10
16684,14,18,18,1,11
1042,10,19,22,4,10
521,9,15,16,2,9
16685,14,17,17,1,11
33376,15,20,20,1,13
8344,13,21,21,1,12
2086,11,22,22,1,11
1043,10,17,18,2,10
33377,15,19,19,1,13
8345,13,19,20,2,12
2087,11,19,21,3,11
1044,10,24,25,2,10
522,9,26,26,1,9
261,8,15,22,8,8
33452,15,25,25,1,11
1045,10,23,23,1,10
33453,15,24,24,1,11
523,9,23,25,3,9
4200,12,28,28,1,11
2100,11,29,29,1,10
1050,10,30,30,1,9
262,8,31,33,3,8
131,7,15,26,12,7
4201,12,27,27,1,11
2101,11,27,28,2,10
1051,10,27,29,3,9
4214,12,32,32,1,10
526,9,33,33,1,9
263,8,27,30,4,8
4215,12,31,31,1,10
527,9,31,32,2,9
528,9,35,36,2,9
264,8,37,39,3,8
132,7,40,49,10,7
66,6,50,66,17,6
33,5,0,33,34,5
1058,10,36,36,1,10
529,9,34,34,1,9
1059,10,35,35,1,10
2120,11,38,38,1,10
1060,10,39,39,1,9
265,8,34,36,3,8
2121,11,37,37,1,10
1061,10,37,38,2,9
2128,11,41,42,2,11
1064,10,43,43,1,10
532,9,44,44,1,9
266,8,45,49,5,8
133,7,34,39,6,7
8516,13,42,42,1,12
2129,11,40,40,1,11
8517,13,41,41,1,12
1065,10,40,42,3,10
533,9,40,43,4,9
2136,11,46,46,1,11
1068,10,47,48,2,10
534,9,49,49,1,9
267,8,40,44,5,8
2137,11,45,45,1,11
4276,12,48,48,1,11
1069,10,45,46,2,10
4277,12,47,47,1,11
535,9,45,48,4,9
1072,10,51,52,2,10
536,9,53,55,3,9
268,8,56,60,5,8
134,7,61,66,6,7
67,6,34,49,16,6
2146,11,52,52,1,11
1073,10,50,50,1,10
2147,11,51,51,1,11
1074,10,54,55,2,10
537,9,50,52,3,9
2150,11,55,55,1,11
1075,10,53,53,1,10
2151,11,54,54,1,11
4304,12,57,57,1,10
538,9,58,60,3,9
269,8,50,55,6,8
4305,12,56,56,1,10
2156,11,59,60,2,10
539,9,56,57,2,9
4314,12,60,60,1,11
2157,11,58,58,1,10
4315,12,59,59,1,11
4326,12,62,62,1,9
270,8,63,66,4,8
135,7,50,60,11,7
4327,12,61,61,1,9
1084,10,64,64,1,10
542,9,65,66,2,9
271,8,61,62,2,8
1085,10,63,63,1,10
2172,11,66,66,1,10
543,9,63,64,2,9
2173,11,65,65,1,10
1088,10,68,68,1,10
544,9,69,70,2,9
272,8,71,77,7,8
136,7,78,85,8,7
68,6,86,96,11,6
34,5,97,127,31,5
17,4,0,66,67,4
1089,10,67,67,1,10
1090,10,70,70,1,10
545,9,67,68,2,9
1091,10,69,69,1,10
1092,10,72,72,1,10
546,9,73,77,5,9
273,8,67,70,4,8
1093,10,71,71,1,10
2188,11,74,74,1,11
1094,10,75,77,3,10
547,9,71,72,2,9
2189,11,73,73,1,11
4382,12,76,77,2,11
1095,10,73,74,2,10
8766,13,77,77,1,12
4383,12,75,75,1,11
8767,13,76,76,1,12
2192,11,79,80,2,10
548,9,81,81,1,9
274,8,82,85,4,8
137,7,67,77,11,7
4386,12,80,80,1,11
2193,11,78,78,1,10
4387,12,79,79,1,11
549,9,78,80,3,9
282298,18,83,83,1,11
4410,12,84,84,1,10
1102,10,85,85,1,9
275,8,78,81,4,8
282299,18,82,82,1,11
4411,12,82,83,2,10
1103,10,82,84,3,9
2218,11,87,87,1,8
138,7,88,96,9,7
69,6,67,85,19,6
2219,11,86,86,1,8
4454,12,89,89,1,10
556,9,90,92,3,9
278,8,93,96,4,8
139,7,86,87,2,7
4455,12,88,88,1,10
4456,12,91,91,1,11
2228,11,92,92,1,10
557,9,88,89,2,9
4457,12,90,90,1,11
2229,11,90,91,2,10
1116,10,94,95,2,10
558,9,96,96,1,9
279,8,88,92,5,8
4470,12,95,95,1,11
1117,10,93,93,1,10
4471,12,94,94,1,11
559,9,93,95,3,9
1120,10,98,99,2,10
560,9,100,103,4,9
280,8,104,104,1,8
140,7,105,110,6,7
70,6,111,127,17,6
35,5,67,96,30,5
8970,13,99,99,1,11
1121,10,97,97,1,10
8971,13,98,98,1,11
17956,14,101,101,1,11
1122,10,102,103,2,10
561,9,97,99,3,9
17957,14,100,100,1,11
8990,13,103,103,1,11
1123,10,100,101,2,10
8991,13,102,102,1,11
281,8,97,103,7,8
1128,10,106,106,1,10
564,9,107,107,1,9
282,8,108,110,3,8
141,7,97,104,8,7
1129,10,105,105,1,10
565,9,105,106,2,9
566,9,109,110,2,9
283,8,105,107,3,8
1134,10,110,110,1,10
567,9,108,108,1,9
1135,10,109,109,1,10
568,9,112,113,2,9
284,8,114,119,6,8
142,7,120,127,8,7
71,6,97,110,14,6
1138,10,113,113,1,10
569,9,111,111,1,9
1139,10,112,112,1,10
9122,13,115,115,1,11
2280,11,116,116,1,10
1140,10,117,119,3,9
285,8,111,113,3,8
9123,13,114,114,1,11
2281,11,114,115,2,10
9130,13,118,118,1,11
2282,11,119,119,1,10
1141,10,114,116,3,9
9131,13,117,117,1,11
2283,11,117,118,2,10
572,9,121,123,3,9
286,8,124,127,4,8
143,7,111,119,9,7
1146,10,122,123,2,10
573,9,120,120,1,9
2294,11,123,123,1,11
1147,10,121,121,1,10
2295,11,122,122,1,11
2296,11,125,125,1,11
1148,10,126,126,1,10
574,9,127,127,1,9
287,8,120,123,4,8
2297,11,124,124,1,11
1149,10,124,125,2,10
575,9,124,126,3,9
1152,10,129,129,1,10
576,9,130,130,1,9
288,8,131,132,2,8
144,7,133,136,4,7
72,6,137,160,24,6
36,5,161,190,30,5
18,4,191,253,63,4
9,3,0,127,128,3
1153,10,128,128,1,10
577,9,128,129,2,9
578,9,132,132,1,9
289,8,128,130,3,8
579,9,131,131,1,9
2324,11,134,134,1,9
290,8,135,136,2,8
145,7,128,132,5,7
2325,11,133,133,1,9
4666,12,136,136,1,9
291,8,133,134,2,8
4667,12,135,135,1,9
4674,12,138,140,3,11
1168,10,141,142,2,10
584,9,143,147,5,9
292,8,148,152,5,8
146,7,153,160,8,7
73,6,128,136,9,6
9350,13,139,140,2,12
4675,12,137,137,1,11
37406,15,140,140,1,13
9351,13,138,138,1,12
37407,15,139,139,1,13
9354,13,142,142,1,11
1169,10,137,140,4,10
9355,13,141,141,1,11
18722,14,144,144,1,12
2340,11,145,145,1,11
1170,10,146,147,2,10
585,9,137,142,6,9
18723,14,143,143,1,12
2341,11,143,144,2,11
37484,15,147,147,1,11
1171,10,143,145,3,10
37485,15,146,146,1,11
4690,12,149,150,2,11
1172,10,151,151,1,10
586,9,152,152,1,9
293,8,137,147,11,8
9382,13,150,150,1,12
4691,12,148,148,1,11
9383,13,149,149,1,12
1173,10,148,150,3,10
587,9,148,151,4,9
2352,11,154,154,1,10
588,9,155,156,2,9
294,8,157,160,4,8
147,7,137,152,16,7
2353,11,153,153,1,10
1178,10,156,156,1,10
589,9,153,154,2,9
1179,10,155,155,1,10
1180,10,158,159,2,10
590,9,160,160,1,9
295,8,153,156,4,8
2362,11,159,159,1,11
1181,10,157,157,1,10
2363,11,158,158,1,11
591,9,157,159,3,9
1184,10,162,162,1,10
592,9,163,163,1,9
296,8,164,170,7,8
148,7,171,174,4,7
74,6,175,190,16,6
37,5,128,160,33,5
1185,10,161,161,1,10
593,9,161,162,2,9
9508,13,165,165,1,11
4754,12,166,166,1,10
1188,10,167,170,4,9
297,8,161,163,3,8
9509,13,164,164,1,11
4755,12,164,165,2,10
2378,11,168,170,3,10
1189,10,164,166,3,9
76144,16,169,169,1,12
19036,14,170,170,1,11
2379,11,167,167,1,10
76145,16,168,168,1,12
19037,14,168,169,2,11
298,8,172,174,3,8
149,7,161,170,10,7
598,9,173,174,2,9
299,8,171,171,1,8
1198,10,174,174,1,10
599,9,172,172,1,9
1199,10,173,173,1,10
38406,15,176,176,1,11
1200,10,177,177,1,10
600,9,178,179,2,9
300,8,180,183,4,8
150,7,184,190,7,7
75,6,161,174,14,6
38407,15,175,175,1,11
1201,10,175,176,2,10
1202,10,179,179,1,10
601,9,175,177,3,9
1203,10,178,178,1,10
1204,10,181,181,1,10
602,9,182,183,2,9
301,8,175,179,5,8
1205,10,180,180,1,10
1206,10,183,183,1,10
603,9,180,181,2,9
1207,10,182,182,1,10
2416,11,185,185,1,9
302,8,186,190,5,8
151,7,175,183,9,7
2417,11,184,184,1,9
606,9,187,190,4,9
303,8,184,185,2,8
1214,10,188,190,3,10
607,9,186,186,1,9
38890,15,189,189,1,12
2430,11,190,190,1,11
1215,10,187,187,1,10
38891,15,188,188,1,12
2431,11,188,189,2,11
2432,11,192,192,1,9
304,8,193,195,3,8
152,7,196,198,3,7
76,6,199,217,19,6
38,5,218,253,36,5
19,4,128,190,63,4
2433,11,191,191,1,9
9762,13,194,194,1,10
610,9,195,195,1,9
305,8,191,192,2,8
9763,13,193,193,1,10
611,9,193,194,2,9
306,8,197,198,2,8
153,7,191,195,5,7
614,9,198,198,1,9
307,8,196,196,1,8
615,9,197,197,1,9
1232,10,200,200,1,10
616,9,201,202,2,9
308,8,203,206,4,8
154,7,207,217,11,7
77,6,191,198,8,6
1233,10,199,199,1,10
4936,12,202,202,1,10
617,9,199,200,2,9
4937,12,201,201,1,10
2474,11,204,205,2,10
618,9,206,206,1,9
309,8,199,202,4,8
19804,14,205,205,1,11
2475,11,203,203,1,10
19805,14,204,204,1,11
619,9,203,205,3,9
2480,11,208,208,1,11
1240,10,209,210,2,10
620,9,211,214,4,9
310,8,215,217,3,8
155,7,199,206,8,7
2481,11,207,207,1,11
9930,13,210,210,1,11
1241,10,207,208,2,10
9931,13,209,209,1,11
4968,12,212,212,1,12
2484,11,213,213,1,11
1242,10,214,214,1,10
621,9,207,210,4,9
4969,12,211,211,1,12
2485,11,211,212,2,11
1243,10,211,213,3,10
2488,11,216,216,1,10
1244,10,217,217,1,9
311,8,207,214,8,8
2489,11,215,215,1,10
1245,10,215,216,2,9
4994,12,219,219,1,10
624,9,220,223,4,9
312,8,224,225,2,8
156,7,226,234,9,7
78,6,235,253,19,6
39,5,191,217,27,5
4995,12,218,218,1,10
2502,11,221,223,3,10
625,9,218,219,2,9
20026,14,222,222,1,12
5006,12,223,223,1,11
2503,11,220,220,1,10
20027,14,221,221,1,12
5007,12,221,222,2,11
1252,10,225,225,1,9
313,8,218,223,6,8
1253,10,224,224,1,9
1256,10,227,228,2,10
628,9,229,230,2,9
314,8,231,234,4,8
157,7,218,225,8,7
10060,13,228,228,1,11
1257,10,226,226,1,10
10061,13,227,227,1,11
5036,12,230,230,1,10
629,9,226,228,3,9
5037,12,229,229,1,10
1260,10,232,233,2,10
630,9,234,234,1,9
315,8,226,230,5,8
80746,16,233,233,1,11
1261,10,231,231,1,10
80747,16,232,232,1,11
631,9,231,233,3,9
2530,11,236,237,2,10
632,9,238,241,4,9
316,8,242,247,6,8
158,7,248,253,6,7
79,6,218,234,17,6
5062,12,237,237,1,11
2531,11,235,235,1,10
5063,12,236,236,1,11
1266,10,239,241,3,10
633,9,235,237,3,9
20274,14,240,240,1,12
2534,11,241,241,1,11
1267,10,238,238,1,10
20275,14,239,239,1,12
2535,11,239,240,2,11
1268,10,243,243,1,10
634,9,244,247,4,9
317,8,235,241,7,8
1269,10,242,242,1,10
1270,10,245,247,3,10
635,9,242,243,2,9
5084,12,246,247,2,11
1271,10,244,244,1,10
20340,14,247,247,1,12
5085,12,245,245,1,11
20341,14,246,246,1,12
636,9,249,250,2,9
318,8,251,253,3,8
159,7,235,247,13,7
1274,10,250,250,1,10
637,9,248,248,1,9
1275,10,249,249,1,10
20460,14,252,252,1,10
1278,10,253,253,1,9
319,8,248,250,3,8
20461,14,251,251,1,10
1279,10,251,252,2,9
640,9,255,256,2,9
320,8,257,258,2,8
160,7,259,265,7,7
80,6,266,282,17,6
40,5,283,312,30,5
20,4,313,377,65,4
10,3,378,510,133,3
5,2,0,253,254,2
1282,10,256,256,1,10
641,9,254,254,1,9
1283,10,255,255,1,10
5136,12,258,258,1,9
321,8,254,256,3,8
5137,12,257,257,1,9
41228,15,260,260,1,11
1288,10,261,261,1,10
644,9,262,263,2,9
322,8,264,265,2,8
161,7,254,258,5,7
41229,15,259,259,1,11
1289,10,259,260,2,10
41324,15,263,263,1,10
645,9,259,261,3,9
41325,15,262,262,1,10
41432,15,265,265,1,9
323,8,259,263,5,8
41433,15,264,264,1,9
10378,13,267,267,1,10
648,9,268,270,3,9
324,8,271,272,2,8
162,7,273,282,10,7
81,6,254,265,12,6
10379,13,266,266,1,10
1298,10,269,270,2,10
649,9,266,267,2,9
2598,11,270,270,1,11
1299,10,268,268,1,10
2599,11,269,269,1,11
1300,10,272,272,1,9
325,8,266,270,5,8
1301,10,271,271,1,9
652,9,274,276,3,9
326,8,277,282,6,8
163,7,266,272,7,7
2612,11,275,275,1,11
1306,10,276,276,1,10
653,9,273,273,1,9
2613,11,274,274,1,11
1307,10,274,275,2,10
2616,11,278,278,1,10
654,9,279,282,4,9
327,8,273,276,4,8
2617,11,277,277,1,10
2620,11,280,280,1,11
1310,10,281,282,2,10
655,9,277,278,2,9
2621,11,279,279,1,11
20978,14,282,282,1,11
1311,10,279,280,2,10
20979,14,281,281,1,11
1312,10,284,284,1,10
656,9,285,287,3,9
328,8,288,288,1,8
164,7,289,293,5,7
82,6,294,312,19,6
41,5,254,282,29,5
1313,10,283,283,1,10
5258,12,286,286,1,11
1314,10,287,287,1,10
657,9,283,284,2,9
5259,12,285,285,1,11
1315,10,285,286,2,10
329,8,283,287,5,8
84520,16,290,290,1,10
660,9,291,292,2,9
330,8,293,293,1,8
165,7,283,288,6,7
84521,16,289,289,1,10
2646,11,292,292,1,10
661,9,289,290,2,9
2647,11,291,291,1,10
331,8,289,292,4,8
10644,13,295,295,1,9
332,8,296,302,7,8
166,7,303,312,10,7
83,6,283,293,11,6
10645,13,294,294,1,9
666,9,297,302,6,9
333,8,294,295,2,8
2668,11,298,301,4,11
1334,10,302,302,1,10
667,9,296,296,1,9
21352,14,299,299,1,14
10676,13,300,300,1,13
5338,12,301,301,1,12
