node_index,depth,left_rank,right_rank,weight,color
65536,16,1,1,1,9
32768,15,2,2,1,8
16384,14,3,3,1,4
8192,13,4,4,1,1
4096,12,5,5,1,14
2048,11,6,6,1,5
1024,10,7,7,1,11
512,9,8,8,1,2
256,8,9,9,1,16
128,7,10,12,3,15
64,6,13,14,2,13
32,5,15,16,2,12
16,4,17,23,7,3
8,3,24,38,15,8
4,2,39,65,27,1
2,1,66,127,62,1
65537,16,0,0,1,9
32769,15,0,1,2,8
16385,14,0,2,3,4
8193,13,0,3,4,1
4097,12,0,4,5,14
2049,11,0,5,6,5
1025,10,0,6,7,11
513,9,0,7,8,2
257,8,0,8,9,16
4128,12,11,11,1,2
258,8,12,12,1,16
129,7,0,9,10,15
4129,12,10,10,1,2
259,8,10,11,2,16
130,7,14,14,1,15
65,6,0,12,13,13
131,7,13,13,1,15
66,6,16,16,1,13
33,5,0,14,15,12
67,6,15,15,1,13
544,9,18,18,1,16
136,7,19,19,1,15
68,6,20,21,2,13
34,5,22,23,2,12
17,4,0,16,17,3
545,9,17,17,1,16
137,7,17,18,2,15
558,9,21,21,1,15
69,6,17,19,3,13
559,9,20,20,1,15
142,7,23,23,1,13
35,5,17,21,5,12
143,7,22,22,1,13
288,8,25,25,1,1
72,6,26,27,2,2
36,5,28,31,4,13
18,4,32,38,7,16
9,3,0,23,24,10
289,8,24,24,1,1
146,7,27,27,1,1
73,6,24,25,2,2
147,7,26,26,1,1
148,7,29,29,1,1
74,6,30,31,2,2
37,5,24,27,4,13
149,7,28,28,1,1
150,7,31,31,1,1
75,6,28,29,2,2
151,7,30,30,1,1
310,8,33,33,1,2
38,5,34,38,5,13
19,4,24,31,8,16
311,8,32,32,1,2
624,9,35,35,1,15
156,7,36,36,1,1
78,6,37,38,2,2
39,5,32,33,2,13
625,9,34,34,1,15
157,7,34,35,2,1
634,9,38,38,1,1
79,6,34,36,3,2
635,9,37,37,1,1
1280,10,40,40,1,15
640,9,41,41,1,13
320,8,42,42,1,10
160,7,43,44,2,11
80,6,45,46,2,12
20,4,47,53,7,14
10,3,54,65,12,16
5,2,0,38,39,6
1281,10,39,39,1,15
641,9,39,40,2,13
321,8,39,41,3,10
644,9,44,44,1,10
161,7,39,42,4,11
645,9,43,43,1,10
326,8,46,46,1,11
81,6,39,44,6,12
327,8,45,45,1,11
168,7,48,48,1,10
84,6,49,49,1,11
42,5,50,53,4,12
21,4,39,46,8,14
169,7,47,47,1,10
85,6,47,48,2,11
172,7,51,51,1,10
86,6,52,53,2,11
43,5,47,49,3,12
173,7,50,50,1,10
698,9,53,53,1,10
87,6,50,51,2,11
699,9,52,52,1,10
176,7,55,55,1,10
88,6,56,56,1,11
44,5,57,59,3,12
22,4,60,65,6,14
11,3,39,53,15,16
177,7,54,54,1,10
89,6,54,55,2,11
5862,12,58,58,1,10
366,8,59,59,1,11
45,5,54,56,3,12
5863,12,57,57,1,10
367,8,57,58,2,11
92,6,61,61,1,11
46,5,62,65,4,12
